emp_no,first_name,last_name,title,salary,from_date
56844,Kiyotoshi,Malabarba,Engineer,40000,11/5/1999
56925,Sverrir,Kilgore,Staff,74312,1/6/1988
56936,Bernice,Wendorf,Engineer,40000,10/23/1988
56936,Bernice,Wendorf,Senior Engineer,40000,10/23/1988
56938,Thodoros,Flowers,Senior Staff,42399,12/10/1985
56938,Thodoros,Flowers,Staff,42399,12/10/1985
56950,Saeed,Edelhoff,Staff,78446,11/20/1994
56952,Itzchak,Leppanen,Engineer,60584,10/14/1988
56952,Itzchak,Leppanen,Senior Engineer,60584,10/14/1988
56954,Reuven,Peir,Senior Staff,40000,2/20/1994
56954,Reuven,Peir,Staff,40000,2/20/1994
56961,Guoxiang,Peyn,Staff,91125,11/2/1997
56862,Ymte,Thimonier,Senior Staff,59713,4/2/1985
56862,Ymte,Thimonier,Staff,59713,4/2/1985
57068,Mari,Rabehasaina,Engineer,40000,12/8/1990
56984,Guiseppe,Erni,Engineer,40000,11/27/1986
56984,Guiseppe,Erni,Senior Engineer,40000,11/27/1986
56985,Pranav,Bolotov,Senior Staff,44838,11/2/1985
56985,Pranav,Bolotov,Staff,44838,11/2/1985
57000,Toshiko,Lortz,Senior Staff,99120,8/11/1991
57000,Toshiko,Lortz,Staff,99120,8/11/1991
57004,Guther,Peris,Assistant Engineer,61693,11/24/1990
57004,Guther,Peris,Engineer,61693,11/24/1990
57006,Dung,Middleton,Senior Engineer,41975,7/10/1998
57022,Michaela,Keustermans,Engineer,40000,1/23/1995
57022,Michaela,Keustermans,Senior Engineer,40000,1/23/1995
57026,Tuval,Gyimothy,Technique Leader,40000,11/30/1987
57040,Arup,Lagarias,Senior Staff,79308,4/24/1986
57040,Arup,Lagarias,Staff,79308,4/24/1986
57043,Jaber,Falco,Engineer,40000,6/24/1988
57043,Jaber,Falco,Senior Engineer,40000,6/24/1988
57048,Sanjay,Suomi,Senior Staff,40000,3/15/1986
57048,Sanjay,Suomi,Staff,40000,3/15/1986
57064,Arco,Serov,Senior Engineer,40000,11/26/1990
57068,Mari,Rabehasaina,Senior Engineer,40000,12/8/1990
57071,Wilmer,Stenning,Assistant Engineer,40000,10/2/1987
57071,Wilmer,Stenning,Engineer,40000,10/2/1987
57071,Wilmer,Stenning,Senior Engineer,40000,10/2/1987
57075,Alexius,Duclos,Senior Staff,40000,8/19/1994
57075,Alexius,Duclos,Staff,40000,8/19/1994
57078,Itzchak,Polupanov,Engineer,40000,11/9/2000
57078,Itzchak,Polupanov,Senior Engineer,40000,11/9/2000
57079,Shay,Rassart,Engineer,70130,8/23/1985
57079,Shay,Rassart,Senior Engineer,70130,8/23/1985
57110,Gou,Stellhorn,Senior Staff,75574,5/24/1985
57169,Kiam,Schiper,Senior Staff,49276,4/16/1987
57110,Gou,Stellhorn,Staff,75574,5/24/1985
57169,Kiam,Schiper,Staff,49276,4/16/1987
57111,Armond,Suermann,Senior Engineer,40000,12/30/1991
57176,Pranav,Stenning,Senior Engineer,40000,6/8/1990
57178,Oldrich,Rousseau,Senior Staff,84334,5/20/1995
57178,Oldrich,Rousseau,Staff,84334,5/20/1995
57115,Nirmal,Zobel,Engineer,60760,1/17/1999
57118,Xinan,Champarnaud,Engineer,48977,7/29/1998
57188,Taiji,Juneja,Senior Staff,40000,6/21/1995
57119,Aleksandar,Bondorf,Senior Staff,52304,1/20/1989
57123,Fatemeh,Zedlitz,Engineer,42556,4/25/1999
57153,Rosine,Azumi,Senior Staff,80425,10/30/1992
57210,Odinaldo,Veccia,Senior Staff,72275,2/13/1988
57210,Odinaldo,Veccia,Staff,72275,2/13/1988
57211,Uta,Undy,Engineer,40000,3/1/1985
57211,Uta,Undy,Senior Engineer,40000,3/1/1985
57217,Freyja,Sommer,Engineer,42425,5/21/1996
57223,Danel,Copas,Assistant Engineer,72443,4/14/1996
57223,Danel,Copas,Engineer,72443,4/14/1996
57234,Junsik,Veldwijk,Senior Staff,72060,10/8/1985
57234,Junsik,Veldwijk,Staff,72060,10/8/1985
57242,Tetsushi,Lowrie,Senior Staff,53564,12/4/1993
57242,Tetsushi,Lowrie,Staff,53564,12/4/1993
57153,Rosine,Azumi,Staff,80425,10/30/1992
57246,Uinam,Bamford,Senior Staff,45547,3/5/1992
57246,Uinam,Bamford,Staff,45547,3/5/1992
57269,Tesuro,Berztiss,Senior Staff,46054,6/28/1985
57261,Xinan,Usdin,Senior Engineer,55820,5/22/1996
57262,Steve,Yavatkar,Senior Staff,69222,1/31/1988
57262,Steve,Yavatkar,Staff,69222,1/31/1988
57269,Tesuro,Berztiss,Staff,46054,6/28/1985
57294,Sariel,Engelmann,Staff,61930,1/4/2000
57373,Mabry,Zhiwei,Senior Staff,67731,4/29/1990
57377,Adel,Slobodova,Engineer,40000,8/15/1995
57380,Bodh,Verhoeff,Senior Engineer,40000,2/19/1987
57384,Chirstian,Birch,Engineer,58928,2/5/1995
57297,Tamiya,Benaini,Senior Staff,74639,2/24/1985
57397,Xiaocheng,Hmelo,Senior Staff,69434,2/5/1990
57397,Xiaocheng,Hmelo,Staff,69434,2/5/1990
57297,Tamiya,Benaini,Staff,74639,2/24/1985
57312,Muzhong,Preusig,Engineer,51026,11/22/1996
57426,Yannik,Lorch,Technique Leader,40000,2/11/1987
57314,Ymte,Zyda,Senior Engineer,59072,4/8/1994
57331,Visit,Passino,Engineer,60828,4/10/1989
57442,Arvin,Klassen,Senior Engineer,41450,11/15/1992
57450,Shridhar,Lagarias,Senior Staff,81930,8/17/1987
57450,Shridhar,Lagarias,Staff,81930,8/17/1987
57331,Visit,Passino,Senior Engineer,60828,4/10/1989
57464,Weidon,Benveniste,Senior Engineer,66008,5/5/1990
57335,Francoise,Casperson,Senior Staff,40000,1/21/1987
57335,Francoise,Casperson,Staff,40000,1/21/1987
57337,Vasiliy,Rabehasaina,Engineer,62357,5/6/1992
57337,Vasiliy,Rabehasaina,Senior Engineer,62357,5/6/1992
57338,Mostafa,Rouquie,Senior Staff,65175,3/7/1999
57338,Mostafa,Rouquie,Staff,65175,3/7/1999
57472,Stepehn,Willoner,Technique Leader,40000,4/7/1999
57475,Parviz,Takanami,Senior Staff,44777,3/6/1986
57475,Parviz,Takanami,Staff,44777,3/6/1986
57342,Arnd,Krychniak,Technique Leader,64880,5/7/1994
57476,Badri,Staudhammer,Senior Staff,79387,9/30/1988
57476,Badri,Staudhammer,Staff,79387,9/30/1988
57350,Aluzio,Georgakopoulos,Engineer,40000,3/25/1986
57485,Georgy,Ligten,Senior Staff,40000,7/26/1987
57485,Georgy,Ligten,Staff,40000,7/26/1987
57487,Yefim,Majewski,Senior Staff,50024,10/12/1987
57487,Yefim,Majewski,Staff,50024,10/12/1987
57489,Jaihie,Benaini,Engineer,63167,6/18/1985
57489,Jaihie,Benaini,Senior Engineer,63167,6/18/1985
57492,Parto,Miyakawa,Senior Staff,40000,4/24/1987
57492,Parto,Miyakawa,Staff,40000,4/24/1987
57350,Aluzio,Georgakopoulos,Senior Engineer,40000,3/25/1986
57355,Shahar,Condotta,Engineer,53670,2/18/1998
57508,Muneo,Rousseau,Senior Staff,51043,4/30/1985
57508,Muneo,Rousseau,Staff,51043,4/30/1985
57511,Weidon,Crabtree,Senior Staff,83435,4/28/1994
57511,Weidon,Crabtree,Staff,83435,4/28/1994
57513,Zorica,Merli,Senior Engineer,40000,2/26/1999
57524,Masamitsu,Chartres,Senior Staff,40000,2/21/1986
57525,Herbert,Dechter,Senior Staff,63116,10/24/1995
57525,Herbert,Dechter,Staff,63116,10/24/1995
57531,Tonia,Tomescu,Engineer,60218,10/31/1989
57531,Tonia,Tomescu,Senior Engineer,60218,10/31/1989
57532,Yannis,Cochrane,Engineer,40000,4/27/1994
57532,Yannis,Cochrane,Senior Engineer,40000,4/27/1994
57535,Dante,Petereit,Engineer,40000,12/25/1998
57540,Shounak,Armand,Assistant Engineer,40000,6/12/1990
57540,Shounak,Armand,Engineer,40000,6/12/1990
57544,Gererd,Lammel,Senior Engineer,47378,4/11/1986
57664,Gladys,England,Engineer,54591,9/18/1985
57561,Mototsugu,Munos,Senior Staff,52211,4/1/1990
57561,Mototsugu,Munos,Staff,52211,4/1/1990
57566,Masami,Barinka,Engineer,40000,2/20/1996
57596,Shigehito,Schahn,Senior Staff,67634,7/15/1992
57596,Shigehito,Schahn,Staff,67634,7/15/1992
57603,Arunas,Frezza,Engineer,61488,3/26/1988
57603,Arunas,Frezza,Senior Engineer,61488,3/26/1988
57609,Greger,Casperson,Technique Leader,40000,3/15/1996
57612,Raimond,Rousseau,Senior Staff,96828,6/21/1988
57616,Akeno,Bergere,Staff,52975,5/1/1997
57620,Along,Kragelund,Technique Leader,40000,4/18/1986
57629,Gretta,Vendrig,Senior Staff,56198,1/15/1989
57629,Gretta,Vendrig,Staff,56198,1/15/1989
57664,Gladys,England,Senior Engineer,54591,9/18/1985
57670,Poornachandra,Perz,Senior Engineer,51269,3/21/1997
57672,Stevo,Peltason,Engineer,46270,12/30/1997
57658,Maja,Bahk,Senior Staff,53071,9/14/1987
57658,Maja,Bahk,Staff,53071,9/14/1987
57676,Alper,Noriega,Senior Staff,58073,7/8/1999
57676,Alper,Noriega,Staff,58073,7/8/1999
57680,Tse,Herath,Senior Engineer,68044,3/22/1996
57689,Shuzo,Rosch,Senior Staff,40000,6/28/1986
57689,Shuzo,Rosch,Staff,40000,6/28/1986
57706,Kolar,Quaggetto,Senior Staff,48784,7/14/1989
57706,Kolar,Quaggetto,Staff,48784,7/14/1989
57715,Shaibal,Chinen,Senior Staff,40000,7/13/1997
57768,Izaskun,Talmor,Senior Staff,48811,9/14/1985
57769,Youpyo,Vickson,Senior Staff,40949,2/19/1987
57769,Youpyo,Vickson,Staff,40949,2/19/1987
57715,Shaibal,Chinen,Staff,40000,7/13/1997
57716,Kristinn,Schmiedel,Engineer,48622,12/12/1985
57716,Kristinn,Schmiedel,Senior Engineer,48622,12/12/1985
57780,Martial,Androutsos,Senior Staff,57530,6/7/1988
57780,Martial,Androutsos,Staff,57530,6/7/1988
57720,Subhankar,Hasham,Technique Leader,40000,10/10/1986
57740,Georgi,Osgood,Engineer,67944,3/31/1987
57795,Magy,Tetzlaff,Senior Staff,40000,4/24/1987
57740,Georgi,Osgood,Senior Engineer,67944,3/31/1987
57815,JiYoung,Munawer,Senior Staff,84520,1/14/1989
57749,Luisa,Conte,Senior Staff,40000,12/5/1987
57821,Alejandra,Bolotov,Senior Staff,95710,10/26/1986
57821,Alejandra,Bolotov,Staff,95710,10/26/1986
57749,Luisa,Conte,Staff,40000,12/5/1987
57834,Hideyuki,Demeyer,Engineer,40000,7/9/1987
57834,Hideyuki,Demeyer,Senior Engineer,40000,7/9/1987
57751,Dulce,Maksimenko,Technique Leader,42782,6/5/1985
57837,Aria,Murtafg,Senior Engineer,40000,2/9/1996
57756,Kwok,Ghalwash,Senior Staff,40000,7/27/1988
57847,Moon,Kornatzky,Senior Staff,58112,9/7/1985
57847,Moon,Kornatzky,Staff,58112,9/7/1985
57850,Ayakannu,Kawashima,Staff,58668,11/3/1999
57756,Kwok,Ghalwash,Staff,40000,7/27/1988
57968,Froduald,Perng,Assistant Engineer,46898,8/22/1992
57865,Kazuhiro,Demian,Engineer,40000,11/26/1987
57865,Kazuhiro,Demian,Senior Engineer,40000,11/26/1987
57869,Martine,Perl,Engineer,51324,11/26/1988
57869,Martine,Perl,Senior Engineer,51324,11/26/1988
57870,Yurii,Georgatos,Senior Engineer,40000,2/17/1998
57877,Brigham,Delgrande,Engineer,74055,9/22/1990
57877,Brigham,Delgrande,Senior Engineer,74055,9/22/1990
57882,Marsal,Bressoud,Senior Staff,62113,12/28/1988
57882,Marsal,Bressoud,Staff,62113,12/28/1988
57883,Uma,Danlos,Senior Engineer,40000,10/27/1987
57893,Khalid,Tasistro,Engineer,40000,8/2/1987
57893,Khalid,Tasistro,Senior Engineer,40000,8/2/1987
57898,Atilio,Pearson,Senior Engineer,45633,5/17/1986
57968,Froduald,Perng,Engineer,46898,8/22/1992
57980,Shay,Matheson,Engineer,47878,4/29/1985
57915,Aral,Kermarrec,Senior Staff,40000,10/5/1991
57915,Aral,Kermarrec,Staff,40000,10/5/1991
57919,Eckart,Fiutem,Senior Staff,74442,7/12/1988
57919,Eckart,Fiutem,Staff,74442,7/12/1988
57980,Shay,Matheson,Senior Engineer,47878,4/29/1985
57929,Gro,Debuse,Senior Engineer,55208,11/13/1985
57983,Ranga,Iisaku,Senior Staff,40000,2/10/1986
57983,Ranga,Iisaku,Staff,40000,2/10/1986
57990,Haldun,Buescher,Engineer,40000,8/1/1990
57945,Tsvetan,Merlo,Engineer,56883,5/8/1992
57945,Tsvetan,Merlo,Senior Engineer,56883,5/8/1992
57949,Oldrich,Pezzoli,Staff,70731,1/20/1999
57990,Haldun,Buescher,Senior Engineer,40000,8/1/1990
57959,Tooru,Cyre,Senior Staff,40000,9/28/1986
57996,Zhonghua,Xiaoshan,Staff,100072,8/20/1996
57959,Tooru,Cyre,Staff,40000,9/28/1986
58007,Nitsan,Zlotek,Engineer,54854,1/3/1993
58007,Nitsan,Zlotek,Senior Engineer,54854,1/3/1993
58010,Gennady,Broder,Senior Staff,53515,10/20/1994
58010,Gennady,Broder,Staff,53515,10/20/1994
58024,Naftaly,Berztiss,Engineer,40000,8/8/1993
58024,Naftaly,Berztiss,Senior Engineer,40000,8/8/1993
58027,Yakkov,Luef,Engineer,50572,1/18/1993
58027,Yakkov,Luef,Senior Engineer,50572,1/18/1993
58035,Jenwei,Speckmann,Engineer,57073,2/5/1986
58035,Jenwei,Speckmann,Senior Engineer,57073,2/5/1986
58053,Zissis,Karunanithi,Senior Staff,72883,12/6/1988
58053,Zissis,Karunanithi,Staff,72883,12/6/1988
58161,Akhilish,Karner,Engineer,40000,1/8/1995
58059,Behnaam,Zwicker,Engineer,41917,6/20/1986
58059,Behnaam,Zwicker,Senior Engineer,41917,6/20/1986
58080,Hideyuki,Birta,Senior Staff,78715,8/28/1987
58080,Hideyuki,Birta,Staff,78715,8/28/1987
58087,Narain,Szilard,Senior Staff,59678,7/22/1992
58087,Narain,Szilard,Staff,59678,7/22/1992
58094,Danil,Katiyar,Engineer,40000,5/23/1998
58096,Rosine,Usdin,Staff,108753,11/24/1998
58099,Yunming,Fortenbacher,Staff,61351,6/17/1996
58102,Aiichiro,Erni,Technique Leader,40000,10/2/2000
58115,Manu,Peir,Engineer,44295,7/28/1987
58115,Manu,Peir,Senior Engineer,44295,7/28/1987
58123,Zhaofang,Isard,Senior Staff,75236,11/8/1988
58123,Zhaofang,Isard,Staff,75236,11/8/1988
58125,Xiaoshan,Cesareni,Assistant Engineer,51416,1/19/1986
58125,Xiaoshan,Cesareni,Engineer,51416,1/19/1986
58125,Xiaoshan,Cesareni,Senior Engineer,51416,1/19/1986
58129,Chuanyi,Schnabel,Senior Staff,44924,10/24/1987
58129,Chuanyi,Schnabel,Staff,44924,10/24/1987
58132,Zdislav,Kawashimo,Senior Staff,90688,10/29/1993
58132,Zdislav,Kawashimo,Staff,90688,10/29/1993
58136,Lidong,Tsunoo,Assistant Engineer,40000,7/18/1991
58136,Lidong,Tsunoo,Engineer,40000,7/18/1991
58151,Masanao,Smeets,Engineer,40470,4/6/1986
58151,Masanao,Smeets,Senior Engineer,40470,4/6/1986
58161,Akhilish,Karner,Senior Engineer,40000,1/8/1995
58177,Vidar,Basagni,Senior Staff,40000,8/13/1987
58280,Manohar,Peris,Engineer,78088,10/28/1988
58280,Manohar,Peris,Senior Engineer,78088,10/28/1988
58177,Vidar,Basagni,Staff,40000,8/13/1987
58182,Gennady,Kroft,Engineer,41694,9/4/1988
58300,Frazer,Picco,Senior Staff,40000,10/27/2001
58301,Gift,Lindqvist,Senior Staff,54563,7/6/1987
58301,Gift,Lindqvist,Staff,54563,7/6/1987
58182,Gennady,Kroft,Senior Engineer,41694,9/4/1988
58197,Sahrah,Suri,Engineer,51526,6/26/1987
58317,Eric,Kenevan,Assistant Engineer,43595,3/1/1993
58317,Eric,Kenevan,Engineer,43595,3/1/1993
58325,Kokou,Riexinger,Engineer,41626,11/27/1988
58325,Kokou,Riexinger,Senior Engineer,41626,11/27/1988
58197,Sahrah,Suri,Senior Engineer,51526,6/26/1987
58199,Yechiam,Karnin,Staff,52140,12/2/1995
58335,Chenye,Brodie,Senior Staff,41779,4/3/1985
58335,Chenye,Brodie,Staff,41779,4/3/1985
58201,Willard,Bashian,Engineer,68157,8/30/1985
58201,Willard,Bashian,Senior Engineer,68157,8/30/1985
58226,Ayonca,Gill,Staff,95796,1/20/1997
58227,Armond,Bierbaum,Assistant Engineer,40000,4/18/1997
58231,Marjo,Pauthner,Senior Staff,92035,11/25/1985
58231,Marjo,Pauthner,Staff,92035,11/25/1985
58238,Bartek,Farris,Senior Staff,75561,1/19/1987
58238,Bartek,Farris,Staff,75561,1/19/1987
58346,Ibibia,Lambe,Senior Staff,63599,7/6/1987
58346,Ibibia,Lambe,Staff,63599,7/6/1987
58446,Xiaoqiang,Reghbati,Senior Staff,77912,3/7/1996
58352,Soenke,Hatcliff,Engineer,40000,7/28/1987
58352,Soenke,Hatcliff,Senior Engineer,40000,7/28/1987
58357,Djenana,Vecchi,Senior Engineer,46870,10/2/1998
58363,Jaideep,Caine,Senior Staff,60654,9/11/1986
58363,Jaideep,Caine,Staff,60654,9/11/1986
58366,Akeel,Schnabel,Engineer,66579,11/3/1987
58366,Akeel,Schnabel,Senior Engineer,66579,11/3/1987
58377,Goo,Panienski,Senior Staff,43983,3/23/1987
58377,Goo,Panienski,Staff,43983,3/23/1987
58387,Shaz,Thebaut,Engineer,46577,12/20/1987
58387,Shaz,Thebaut,Senior Engineer,46577,12/20/1987
58388,Aemilian,Parveen,Engineer,40000,12/25/1986
58388,Aemilian,Parveen,Senior Engineer,40000,12/25/1986
58395,Hisao,Apsitis,Technique Leader,41743,2/10/1995
58396,Kenton,Billawala,Senior Staff,70975,9/19/1991
58410,Samphel,Bennis,Senior Staff,56996,6/13/1986
58410,Samphel,Bennis,Staff,56996,6/13/1986
58414,Shih,Schrift,Senior Staff,44078,9/1/1988
58414,Shih,Schrift,Staff,44078,9/1/1988
58423,Wuxu,Badr,Staff,55807,6/3/1997
58427,Guozhong,Frezza,Senior Staff,57577,3/24/1993
58427,Guozhong,Frezza,Staff,57577,3/24/1993
58434,Aluzio,Melton,Engineer,78661,5/2/1998
58437,Maya,Rusterholz,Senior Staff,57159,10/19/1991
58437,Maya,Rusterholz,Staff,57159,10/19/1991
58446,Xiaoqiang,Reghbati,Staff,77912,3/7/1996
58457,Yuping,Delaune,Technique Leader,64272,4/29/1985
58458,Turgut,Koshiba,Senior Staff,47278,10/23/1986
58458,Turgut,Koshiba,Staff,47278,10/23/1986
58460,Mart,Wixon,Senior Staff,64850,9/18/2001
58460,Mart,Wixon,Staff,64850,9/18/2001
58462,Ronnie,Paciorek,Senior Staff,52453,2/9/1987
58462,Ronnie,Paciorek,Staff,52453,2/9/1987
58468,Lucian,Limongiello,Senior Staff,65988,6/25/1991
58536,Tetsurou,Ullian,Senior Engineer,41982,5/26/1987
58541,Anneli,Pouyioutas,Staff,48986,2/8/1997
58543,Gully,Beausoleil,Engineer,41223,9/12/1986
58543,Gully,Beausoleil,Senior Engineer,41223,9/12/1986
58475,Angel,Chaudhury,Engineer,40000,7/11/1996
58475,Angel,Chaudhury,Senior Engineer,40000,7/11/1996
58499,Marjo,Pileggi,Engineer,41821,7/1/1986
58567,Eric,Scallan,Senior Staff,84035,10/20/1995
58567,Eric,Scallan,Staff,84035,10/20/1995
58570,Suebskul,Blokdijk,Senior Staff,65513,7/4/1990
58570,Suebskul,Blokdijk,Staff,65513,7/4/1990
58575,Pasqua,Pfau,Engineer,40900,4/18/1995
58575,Pasqua,Pfau,Senior Engineer,40900,4/18/1995
58576,Xianlong,Fraisse,Engineer,52093,1/21/1988
58576,Xianlong,Fraisse,Senior Engineer,52093,1/21/1988
58580,Zhiguo,Lienhardt,Engineer,40000,9/22/1986
58580,Zhiguo,Lienhardt,Senior Engineer,40000,9/22/1986
58499,Marjo,Pileggi,Senior Engineer,41821,7/1/1986
58509,Anneli,Laurillard,Senior Staff,72792,11/9/1987
58590,Jayson,Roisin,Senior Staff,60702,5/20/1988
58590,Jayson,Roisin,Staff,60702,5/20/1988
58593,Hatsukazu,Petersohn,Engineer,40000,5/19/1985
58593,Hatsukazu,Petersohn,Senior Engineer,40000,5/19/1985
58509,Anneli,Laurillard,Staff,72792,11/9/1987
58515,Radhia,Hertweck,Senior Staff,40000,5/27/1990
58608,Jenwei,Khalid,Senior Staff,78442,10/25/1987
58609,Behnaam,Mawatari,Staff,40000,7/28/1998
58515,Radhia,Hertweck,Staff,40000,5/27/1990
58620,Toshimori,Rosenbaum,Senior Staff,97587,9/15/1986
58620,Toshimori,Rosenbaum,Staff,97587,9/15/1986
58516,Xianlong,Knightly,Senior Staff,70580,11/13/1990
58516,Xianlong,Knightly,Staff,70580,11/13/1990
58518,Along,Perfilyeva,Engineer,65858,10/31/1985
58635,Giordano,Rabejac,Engineer,40000,7/22/1992
58635,Giordano,Rabejac,Senior Engineer,40000,7/22/1992
58636,Sandeepan,Chinal,Senior Staff,66319,4/16/1989
58636,Sandeepan,Chinal,Staff,66319,4/16/1989
58637,Mohamadou,Peck,Senior Engineer,67584,11/15/1988
58640,Noritoshi,Karcich,Senior Engineer,47171,7/27/1988
58646,Froduald,Goodrum,Engineer,43341,9/4/1990
58646,Froduald,Goodrum,Senior Engineer,43341,9/4/1990
58657,Pasqua,Kaltofen,Senior Engineer,40000,12/4/1986
58665,Mabhin,Marquardt,Senior Staff,58861,6/27/1986
58665,Mabhin,Marquardt,Staff,58861,6/27/1986
58678,Vivian,Zwicker,Engineer,56911,11/15/1985
58678,Vivian,Zwicker,Senior Engineer,56911,11/15/1985
58518,Along,Perfilyeva,Senior Engineer,65858,10/31/1985
58523,Prasadram,Bazelow,Engineer,40000,4/13/1990
58689,Zengping,Ushiama,Senior Staff,50527,2/2/1989
58689,Zengping,Ushiama,Staff,50527,2/2/1989
58691,Narain,England,Senior Staff,53830,3/26/1987
58691,Narain,England,Staff,53830,3/26/1987
58523,Prasadram,Bazelow,Senior Engineer,40000,4/13/1990
58694,Kasidit,Kragelund,Senior Staff,55884,8/6/1988
58694,Kasidit,Kragelund,Staff,55884,8/6/1988
58696,Zsolt,Ruemmler,Senior Staff,55110,10/3/1985
58696,Zsolt,Ruemmler,Staff,55110,10/3/1985
58524,Jaideep,Sidhu,Engineer,40000,1/20/1986
58524,Jaideep,Sidhu,Senior Engineer,40000,1/20/1986
58727,Junichi,Rullman,Senior Engineer,54576,6/15/1985
58727,Junichi,Rullman,Engineer,54576,6/15/1985
58728,Boguslaw,Parfitt,Engineer,40384,6/29/1986
58728,Boguslaw,Parfitt,Senior Engineer,40384,6/29/1986
58735,Krassimir,Mayerwieser,Engineer,45997,6/2/1999
58773,Geoffry,Yavatkar,Assistant Engineer,40000,11/14/1986
58830,Uzi,Cunliffe,Engineer,40836,2/27/1986
58830,Uzi,Cunliffe,Senior Engineer,40836,2/27/1986
58835,Van,Vigier,Senior Engineer,40000,12/11/1986
58836,Constantino,Rahimi,Engineer,45088,12/27/1985
58836,Constantino,Rahimi,Senior Engineer,45088,12/27/1985
58837,Bowen,Waleschkowski,Engineer,40000,10/8/1991
58837,Bowen,Waleschkowski,Senior Engineer,40000,10/8/1991
58773,Geoffry,Yavatkar,Engineer,40000,11/14/1986
58787,Kristina,Erie,Engineer,40000,6/10/1998
58860,Xudong,Lindenbaum,Technique Leader,40000,5/30/1994
58864,Tonia,Plumb,Engineer,40000,3/8/1990
58864,Tonia,Plumb,Senior Engineer,40000,3/8/1990
58788,Shmuel,Anger,Senior Engineer,41022,1/27/1986
58879,Cathie,Ushiama,Engineer,73255,12/13/1992
58879,Cathie,Ushiama,Senior Engineer,73255,12/13/1992
58789,Hercules,Cochrane,Engineer,54288,4/25/1988
58789,Hercules,Cochrane,Senior Engineer,54288,4/25/1988
58790,Peternela,Zockler,Senior Staff,58553,11/26/1987
58892,Masami,Cyne,Senior Staff,62673,4/15/1990
58892,Masami,Cyne,Staff,62673,4/15/1990
58790,Peternela,Zockler,Staff,58553,11/26/1987
58797,Xiaoheng,Breugel,Senior Staff,64060,10/3/1986
58797,Xiaoheng,Breugel,Staff,64060,10/3/1986
58807,Murthy,Koshino,Senior Staff,40000,8/5/1987
58807,Murthy,Koshino,Staff,40000,8/5/1987
58825,JoAnna,Swist,Senior Staff,83888,7/1/1985
58826,Emdad,Peral,Engineer,40000,5/19/1988
58826,Emdad,Peral,Senior Engineer,40000,5/19/1988
59029,Krassimir,Cmelik,Senior Staff,48042,11/12/1988
58934,Bouchung,Hardjono,Senior Engineer,40000,2/1/1988
58959,Younwoo,Gecseg,Senior Staff,78003,6/28/1990
58959,Younwoo,Gecseg,Staff,78003,6/28/1990
58970,Yongmin,Waterhouse,Senior Engineer,45083,2/16/1994
58973,Marke,Decleir,Engineer,46298,4/2/1987
58973,Marke,Decleir,Senior Engineer,46298,4/2/1987
58981,Kazuhiko,Kushner,Senior Staff,81795,5/18/1991
58981,Kazuhiko,Kushner,Staff,81795,5/18/1991
58991,Annemarie,Schaap,Staff,94957,4/14/1998
59047,Jiong,Botman,Engineer,55318,4/3/1985
58996,Sven,Dengi,Senior Engineer,40000,10/30/1986
59047,Jiong,Botman,Senior Engineer,55318,4/3/1985
59016,Terresa,Kornyak,Engineer,74095,5/11/1986
59060,Pohua,Jakobus,Senior Staff,40000,1/15/1986
59016,Terresa,Kornyak,Senior Engineer,74095,5/11/1986
59018,Marsal,Liesche,Senior Staff,55680,4/17/1990
59018,Marsal,Liesche,Staff,55680,4/17/1990
59020,Kazunori,Reeker,Engineer,49486,2/9/1987
59020,Kazunori,Reeker,Senior Engineer,49486,2/9/1987
59060,Pohua,Jakobus,Staff,40000,1/15/1986
59078,Licheng,Larfeldt,Engineer,52687,12/1/1988
59078,Licheng,Larfeldt,Senior Engineer,52687,12/1/1988
59087,Shakhar,Erdmenger,Senior Staff,69570,7/10/1996
59087,Shakhar,Erdmenger,Staff,69570,7/10/1996
59089,Ramya,Zirintsis,Senior Engineer,65044,6/23/1997
59094,Adin,McDermid,Engineer,75660,1/3/1986
59094,Adin,McDermid,Senior Engineer,75660,1/3/1986
59107,Anneke,Constantine,Engineer,40000,4/3/1985
59107,Anneke,Constantine,Senior Engineer,40000,4/3/1985
59109,Tesuya,Morrey,Engineer,43715,11/9/2001
59121,Quingbo,Trumbly,Senior Staff,42686,12/9/1985
59121,Quingbo,Trumbly,Staff,42686,12/9/1985
59123,Margareta,Magalhaes,Senior Staff,79438,10/19/1985
59109,Tesuya,Morrey,Senior Engineer,43715,11/9/2001
59123,Margareta,Magalhaes,Staff,79438,10/19/1985
59113,Lillian,Debuse,Senior Staff,75391,12/18/1988
59128,Jianwen,Lorho,Engineer,40000,3/21/1988
59128,Jianwen,Lorho,Senior Engineer,40000,3/21/1988
59130,Mingsen,Baja,Assistant Engineer,41843,10/25/1991
59130,Mingsen,Baja,Engineer,41843,10/25/1991
59113,Lillian,Debuse,Staff,75391,12/18/1988
59227,Adly,Ruemmler,Engineer,66446,4/4/1997
59142,Murthy,Haraldson,Senior Engineer,40000,11/19/1989
59145,Tzu,Birch,Senior Engineer,40078,1/13/1994
