emp_no,first_name,last_name,title,salary,from_date
94206,Denis,Cooley,Senior Staff,57305,1992-02-21
94208,Kaijung,Lienhardt,Senior Staff,56654,2000-10-23
94210,Ekawit,Pouyioutas,Senior Staff,61007,1990-09-29
94211,Martins,Yurov,Senior Engineer,41359,1994-12-04
94229,Shen,Thambidurai,Senior Engineer,59707,1999-10-20
94239,Divier,Rosiles,Senior Engineer,40000,1996-12-13
94260,Shooichi,Marquardt,Engineer,63630,1995-08-27
94270,Serge,Heuser,Senior Staff,47324,1994-04-21
94281,Rutger,Peres,Senior Engineer,40000,1994-09-03
94285,Goa,Munro,Engineer,40000,1998-06-29
94287,Kiyokazu,Buchter,Senior Staff,56942,1985-06-20
94288,Michaela,Monarch,Senior Engineer,40168,2000-08-04
94293,Susuma,Qiwen,Assistant Engineer,40000,1998-03-09
94309,Tomoyuki,Zobel,Senior Engineer,58503,1995-04-05
94313,Menkae,Birdsall,Senior Engineer,40000,1985-03-14
94320,Kirk,Papsdorf,Senior Engineer,40000,1993-09-24
94322,Ronnie,Moffat,Senior Engineer,55093,1993-09-29
94332,Teiji,Sudbeck,Staff,70419,1996-09-24
94341,Bokyung,Serre,Senior Engineer,43773,1993-11-11
94342,Ramalingam,Demizu,Senior Engineer,40000,1990-05-14
94354,Aleksandar,Apsitis,Senior Engineer,43522,2000-07-19
94364,Heon,Heping,Engineer,40000,1995-05-29
94388,Zvonko,Denos,Senior Staff,48919,1997-07-19
94405,Ramalingam,Escriba,Senior Staff,56322,2000-11-02
94410,Iara,Schieder,Senior Staff,58035,1994-01-15
94419,Felicidad,Socorro,Senior Staff,40000,1985-10-22
94422,Ayakannu,Fortenbacher,Senior Staff,59735,1993-01-14
94425,Kersti,Nergos,Senior Staff,69211,1998-09-07
94438,Demos,Lueh,Senior Engineer,40000,2000-06-05
94462,Sadegh,Lukaszewicz,Senior Staff,64764,1989-09-20
94464,Weicheng,Alameldin,Staff,40000,1994-10-19
94465,Huiqun,Dalphin,Senior Engineer,40000,2001-03-20
94469,Moto,Fendler,Senior Staff,50405,1993-09-14
94480,Remzi,Majewski,Senior Engineer,46941,1986-10-24
94496,Sungwon,Akiyama,Senior Staff,40414,1997-03-16
94516,Toong,Rassart,Senior Engineer,57736,1995-01-27
94521,Deborah,Schlegelmilch,Senior Staff,57799,1993-07-10
94525,Sadok,Brookner,Senior Engineer,40000,1988-05-06
94531,Kannan,Bahl,Senior Staff,49858,1993-03-05
94539,Kerryn,Tyugu,Senior Staff,40000,1995-08-24
94574,Abdelghani,Dulli,Senior Staff,41871,1991-09-09
94582,Willard,Baar,Senior Engineer,56843,1996-02-16
94589,Sibyl,Heusch,Technique Leader,40000,1999-01-24
94592,Sven,Boudaillier,Senior Engineer,52369,1995-07-24
94596,Nahid,Biros,Senior Engineer,45491,1993-02-07
94603,Fox,Kuszyk,Senior Engineer,46637,1994-05-16
94606,Berni,Casley,Senior Staff,67274,1993-09-13
94625,Kwangyoen,Kalorkoti,Senior Engineer,46820,2001-11-14
94637,Kazuhira,Terekhov,Senior Engineer,67951,1998-01-08
94658,Basil,Kaelbling,Senior Staff,93862,1995-08-08
94665,Nirmal,Talmon,Senior Staff,52641,1993-11-23
94666,Gudjon,Denti,Senior Engineer,59634,1994-08-15
94667,Naraig,Rebaine,Senior Staff,40000,1999-04-26
94680,Teruyuki,Baja,Senior Staff,49933,1995-10-02
94681,Nigel,Clemencon,Senior Engineer,45741,1992-01-13
94684,Subbu,Stiles,Senior Engineer,48058,1998-09-18
94704,Rimon,Thombley,Senior Engineer,43336,1997-06-06
94709,Brewster,Lemarechal,Senior Engineer,40000,1998-02-11
94710,Anneke,Schrooten,Assistant Engineer,79794,1999-01-01
94732,Heping,Eiter,Technique Leader,40673,1991-01-11
94734,Bingning,Anguita,Senior Engineer,70247,1987-12-01
94735,Rosine,Peak,Senior Engineer,45032,1988-01-23
94736,Visit,Trelles,Senior Staff,40000,1993-06-14
94743,Jinxi,Reinhard,Technique Leader,51818,1991-02-06
94745,Genki,Leslie,Senior Engineer,40000,1997-08-27
94769,Guozhong,Montemayor,Senior Engineer,41393,1986-10-27
94775,Moie,Kilgore,Senior Staff,77750,1994-03-20
94815,Kwun,Dusink,Technique Leader,46691,1986-07-14
94822,Marit,Parascandalo,Staff,64435,1999-12-16
94828,Anoosh,Dahlbom,Senior Staff,40000,1992-04-24
94833,Miyeon,Kleiser,Senior Staff,74499,1991-04-01
94838,Howell,Czap,Senior Staff,56605,1998-10-17
94849,Shao,Koshino,Technique Leader,74677,1987-06-26
94862,Gro,Baek,Senior Staff,40000,1994-07-11
94864,Boriana,Cronin,Senior Engineer,55708,1992-05-17
94871,Kasidit,Chenney,Senior Staff,94395,2001-04-09
94885,Vidya,Detkin,Engineer,41658,1999-08-18
94890,Mayuri,Piancastelli,Senior Staff,70621,1996-05-09
94898,Kristof,Vandervoorde,Senior Engineer,40849,2000-09-23
94900,Atilio,Zyda,Assistant Engineer,40000,1996-04-09
94914,Ranan,Preusig,Senior Staff,88459,1996-12-27
94918,Domenico,Pews,Staff,40000,1993-11-04
94920,Gretta,Birrer,Senior Engineer,40000,1986-09-17
94922,Shaowen,Neimat,Technique Leader,66493,1988-07-05
94935,Christophe,Wynblatt,Senior Engineer,66082,1993-07-16
94950,Duke,Hofman,Senior Staff,40000,1992-03-31
94957,Roselyn,Genther,Senior Engineer,44504,1995-04-14
94987,Kazuhira,Berendt,Engineer,40793,2000-11-19
94988,Martina,Improta,Senior Engineer,40000,1993-12-10
94998,Goh,Koblitz,Senior Engineer,40000,1996-01-31
95000,Mario,Weiland,Technique Leader,44372,1986-04-17
95001,Berhard,Kalloufi,Senior Staff,63565,1999-01-06
95003,Eberhardt,Baba,Senior Engineer,40000,1999-08-05
95036,Christfried,Sessa,Senior Engineer,73520,1994-11-26
95046,Bogdan,Spinelli,Senior Staff,62929,1992-08-13
95056,Serif,Terekhov,Senior Staff,40000,1988-02-21
95071,Toney,Isaak,Senior Staff,71327,1997-11-04
95085,Rosella,Hasham,Senior Staff,59923,1986-02-21
95116,Oguz,Lorys,Senior Staff,40000,1994-03-03
95133,Shiv,Strandh,Senior Engineer,40000,1998-07-27
95147,Shietung,Gecsel,Senior Engineer,40000,1995-06-25
95152,Sarita,Riefers,Staff,53183,1997-08-29
95153,Guangming,Kawashima,Senior Engineer,57490,1993-12-16
95159,Yechiam,Kusalik,Senior Staff,54297,1994-07-08
95190,Elgin,Onuegbe,Senior Staff,40000,1996-09-22
95200,Guenter,Kalefeld,Senior Engineer,56950,1995-10-13
95212,Feipei,Kobara,Senior Staff,40000,1997-11-11
95219,Shaw,Porenta,Senior Engineer,62262,1995-04-05
95223,Torsten,Quittner,Engineer,40000,1996-07-26
95232,Atreyi,Ernst,Engineer,40000,1998-12-25
95248,Tsuneo,Akaboshi,Senior Staff,41712,1994-12-10
95256,Xiaocheng,Hennings,Senior Staff,40000,1995-05-15
95257,Shih,Ratzlaff,Technique Leader,40000,1985-04-06
95277,Gina,Gist,Senior Engineer,43492,1996-09-12
95278,Roselyn,Seghrouchni,Senior Engineer,40000,1990-02-14
95281,Kensyu,Savasere,Senior Staff,67202,1986-02-05
95283,Kwee,Peak,Senior Staff,47865,1991-05-21
95285,Dipayan,Muhling,Engineer,78422,1998-06-13
95289,Teunis,Coombs,Senior Engineer,43027,1996-05-19
95294,Dulce,Bain,Senior Engineer,59900,1994-07-13
95317,Srinidhi,Rosis,Senior Staff,67675,1992-02-05
95322,Remzi,Demizu,Senior Staff,66323,1993-12-12
95323,Patricia,Makinen,Senior Engineer,40000,1993-03-21
95346,Jouko,Heering,Senior Staff,70408,1993-01-20
95362,Yonghong,Zyda,Senior Staff,64753,2001-12-24
95365,Xuejia,Sichman,Senior Engineer,40000,1993-06-20
95368,Arco,Sichman,Technique Leader,45031,1986-01-05
95376,Vishu,Docker,Senior Engineer,59216,1991-11-23
95389,Lunjin,Lund,Senior Engineer,73560,1994-09-13
95393,Udaiprakash,Magliocco,Engineer,40000,1994-05-02
95405,Phillip,Ellozy,Senior Staff,68430,1993-04-17
95427,George,Braunmuhl,Senior Staff,40000,1995-06-07
95428,Shuzo,Conde,Senior Staff,72748,1991-08-09
95431,Anyuan,Braunmuhl,Senior Engineer,50083,1988-04-03
95452,Almudena,Rissland,Senior Staff,40000,1993-04-01
95460,Bedir,Oskamp,Engineer,40000,1999-04-06
95470,Roddy,Gajiwala,Senior Staff,66763,1999-06-22
95473,Roselyn,Wallrath,Senior Engineer,49930,1988-03-15
95474,Guiseppe,Akazan,Senior Staff,40000,1986-04-22
95487,Val,Khamsi,Senior Engineer,40000,1987-04-02
95503,Pranay,Pulkowski,Senior Engineer,40000,1995-03-13
95505,Tsz,Cooley,Senior Staff,61163,1986-10-03
95510,Mototsugu,Christ,Senior Engineer,50472,1999-04-29
95511,Sedat,Salvesen,Senior Staff,40000,1995-01-21
95520,Jingling,Birsak,Senior Engineer,51994,1992-07-26
95541,Chinho,Whitcomb,Senior Engineer,40000,2002-06-17
95549,Arun,Sooriamurthi,Senior Staff,64973,1995-11-12
95558,Vasiliy,Etalle,Senior Engineer,44781,1996-06-03
95564,Elliott,Kading,Senior Staff,46279,1993-08-06
95570,Gregory,Kadhim,Senior Staff,43107,1996-10-16
95584,Arumugam,Herbst,Senior Engineer,56631,1995-10-14
95601,Vincent,Guting,Senior Staff,94574,1994-09-06
95602,Shounak,Litvinov,Senior Staff,53992,1993-07-16
95625,Bogdan,Negoita,Senior Engineer,48311,1985-05-04
95644,Oddvar,Cusworth,Senior Staff,40000,1993-07-05
95645,Sudharsan,Binkley,Senior Staff,66241,1990-06-11
95647,Francoise,Cheshire,Senior Engineer,63045,2000-08-31
95662,Martien,Spell,Senior Engineer,43669,1996-05-14
95670,Shaleah,Krybus,Staff,59473,1998-06-03
95696,Akemi,Schaft,Engineer,45811,1998-09-04
95702,Nakhoon,Gargeya,Senior Engineer,40000,1987-04-28
95714,Doohun,Kaiserswerth,Engineer,40000,1994-12-07
95735,Mircea,Rande,Senior Engineer,50505,1997-10-26
95736,Nahum,Glinert,Senior Engineer,47079,1991-08-06
95743,Nikolaos,Selvestrel,Senior Staff,68483,1996-09-24
95746,Piyawadee,Rodham,Senior Staff,55627,1995-03-14
95767,Muzhong,Schmiedel,Senior Engineer,40000,1992-02-03
95772,Ziva,Sinicrope,Senior Engineer,72147,1998-02-09
95775,Nobuyoshi,Kading,Senior Staff,40000,1997-04-01
95786,Dharmaraja,Peral,Senior Engineer,57491,1990-09-25
95787,Chinhyun,Lueh,Senior Engineer,76187,1995-06-17
95798,Berry,Stemann,Technique Leader,50007,1988-10-22
95804,Otmar,Luce,Technique Leader,47038,1987-11-06
95820,Hyuckchul,Perri,Senior Engineer,40000,1991-05-25
95822,Divine,Teitelbaum,Engineer,40000,1999-07-09
95835,Mori,Rajcani,Senior Engineer,40134,1994-12-23
95841,Mamdouh,Kampfer,Senior Staff,40307,1993-06-21
95853,Manton,Flasterstein,Engineer,40000,1996-12-21
95866,Kitty,Angot,Senior Staff,79443,2001-02-18
95867,Shakhar,Meszaros,Senior Staff,49712,1991-02-02
95883,Eirik,Koshiba,Senior Staff,60942,1994-05-15
95886,Gift,Hanratty,Senior Staff,40000,1992-07-16
95890,Leni,Baba,Engineer,40000,1999-06-10
95891,Jinya,Mondadori,Senior Engineer,46470,1995-04-08
95893,Aleksander,Ossenbruggen,Senior Engineer,50783,1995-03-28
95898,Brewster,Schaad,Senior Engineer,41703,1998-02-03
95902,Adin,Mikschl,Senior Staff,81491,1993-09-02
95923,Richard,Rijsenbrij,Senior Engineer,40000,2001-02-23
95939,Kiyokazu,Ozeri,Senior Staff,66962,1990-03-29
95943,Guozhong,Luit,Senior Staff,63618,1991-05-28
95946,Kellie,Ertl,Senior Staff,55774,1991-02-20
95969,Quingbo,Schwaller,Senior Engineer,55583,1997-08-27
95985,Subbu,Orsini,Senior Engineer,41423,1994-07-26
95992,Hirochika,Jenevein,Senior Engineer,42134,1995-09-18
95999,Owen,Murillo,Senior Staff,89717,1997-10-22
96010,Masanao,Peron,Senior Staff,69012,1999-05-01
96016,Giao,Falco,Senior Engineer,58445,1993-03-26
96046,Urs,Alpin,Senior Staff,40000,1990-06-02
96059,Valter,Mandell,Senior Engineer,40000,1994-05-24
96069,Yahiko,Einsfeld,Senior Staff,47381,1997-10-03
96083,Khalil,Muchinsky,Senior Staff,47965,2002-06-03
96084,Hauke,Piazza,Senior Staff,69820,2001-06-21
96085,Shin,Leuchs,Senior Engineer,55650,1990-06-11
96099,Roded,Ritzmann,Senior Engineer,63686,1997-06-26
96107,Luise,Geffroy,Senior Engineer,53122,1994-07-06
96108,Hatsukazu,Krychniak,Senior Engineer,50955,2000-04-29
96109,Jasminko,Chappelet,Senior Staff,77982,1997-09-13
96122,Muzhong,Onuegbe,Senior Staff,87889,1995-11-16
96124,Guenter,Benantar,Senior Engineer,55624,1988-12-14
96129,Aloys,Alvarado,Senior Engineer,66470,1986-06-23
96132,Sachem,Wroclawski,Engineer,40147,1995-05-03
96138,Lidong,Ghalwash,Senior Engineer,40000,2002-07-13
96139,Constantijn,Pell,Senior Engineer,40993,1992-02-09
96157,Kwangyoen,Haldar,Senior Staff,40000,1990-10-14
96161,Hugh,Riesenhuber,Senior Engineer,51915,1994-09-01
96162,Tokuyasu,Dehkordi,Senior Staff,40000,1992-08-31
96169,Roselyn,Bharadwaj,Senior Engineer,49904,1999-08-21
96174,Aral,Junot,Senior Staff,58482,1987-12-23
96196,Berthier,Zambonelli,Senior Engineer,45838,2002-07-30
96197,Yechiam,Himler,Senior Engineer,40000,1995-02-14
96201,Suvo,Guting,Senior Engineer,49635,1995-03-07
96224,Manu,Panienski,Senior Staff,40000,1993-10-06
96276,Luisa,Wossner,Senior Staff,40000,1995-11-23
96298,Martial,Marakhovsky,Staff,63321,1998-04-02
96299,Cullen,Perko,Senior Staff,40000,1990-03-04
96304,Kristof,Stassinopoulos,Senior Staff,40227,1996-10-19
96308,Nigel,Aingworth,Senior Staff,94821,1993-02-02
96311,Candido,Riesenhuber,Senior Engineer,51609,1995-01-06
96318,Berhard,Andreotta,Senior Staff,41305,1990-10-23
96324,Alejandro,Bharadwaj,Senior Engineer,58158,1994-05-01
96341,Nidapan,Ranai,Senior Staff,45843,1995-01-08
96342,Pranjal,Manders,Senior Engineer,42157,1997-01-18
96346,Gian,Pettis,Engineer,70496,1997-11-17
96371,Gunilla,Wilharm,Senior Staff,56363,1993-03-09
96376,Sachio,Stassinopoulos,Technique Leader,40000,1985-09-20
96405,Subbu,Barreiro,Engineer,65706,1998-04-11
96417,Bouchung,Akiyama,Senior Staff,40000,1996-08-01
96432,Taisook,Raoux,Senior Engineer,40000,2001-03-22
96433,Mantis,Vecchio,Engineer,45865,1999-02-03
96440,Guangming,Skogmar,Senior Staff,65331,2001-11-23
96459,Bojan,Matheson,Senior Staff,44096,1986-12-02
96499,Arvin,Mitina,Technique Leader,72165,1988-08-02
96506,Ferdinand,Schicker,Senior Engineer,40000,1998-08-30
96521,Gro,Imataki,Senior Staff,71383,1993-11-18
96524,George,Brodie,Technique Leader,40000,1985-12-10
96534,Fumiyo,Leslie,Senior Engineer,40000,1991-08-27
96556,Guttorm,Penn,Senior Staff,82186,1992-10-19
96560,Parto,Kushner,Engineer,40000,1998-04-19
96562,Abdulah,Ghemri,Senior Staff,51945,1994-01-08
96587,Yaghout,Kobara,Senior Engineer,40000,1993-12-11
96592,Persi,Shiratori,Senior Engineer,42461,1995-03-27
96599,Kwee,Salverda,Senior Engineer,40000,2002-08-01
96603,Zissis,Markovitch,Senior Staff,54523,2001-08-14
96604,Jiong,Panienski,Senior Engineer,70970,1999-05-24
96609,Bowen,Kemmerer,Senior Engineer,40000,1992-04-20
96617,Shirish,Peak,Senior Staff,86569,1999-02-02
96629,Arie,Reutenauer,Senior Engineer,51436,1987-03-08
96630,Danai,Porenta,Senior Staff,82761,1997-01-30
96646,Kiam,Shobatake,Staff,44423,1996-11-11
96648,Josyula,Perez,Senior Staff,69830,2001-08-08
96649,Ishfaq,Veeraraghavan,Senior Engineer,48990,1998-01-13
96673,Hironobu,Oxman,Senior Engineer,44900,2000-03-16
96689,Emdad,Roohalamini,Senior Engineer,40000,1999-06-06
96704,Baziley,Koshino,Senior Engineer,42073,1991-10-09
96717,Christophe,Vanwelkenhuysen,Senior Engineer,64267,1991-08-05
96724,Kyoichi,Litzler,Senior Engineer,65437,1988-09-19
96735,Zejun,Conti,Senior Engineer,48842,1997-05-15
96753,Claude,Giveon,Senior Staff,71816,1995-03-30
96766,Van,Trachtenberg,Technique Leader,40000,1986-10-26
96769,Arun,Parascandalo,Senior Staff,84017,1991-06-22
96770,Shirish,Solovay,Senior Staff,68686,1997-02-24
96780,Olivera,Heuter,Senior Staff,48095,1995-02-16
96819,Flemming,Petersohn,Senior Staff,71896,2000-11-12
96844,Tommaso,Maliniak,Engineer,40000,1996-08-30
96848,Khalid,Ranst,Senior Staff,40000,1993-03-04
96853,Maha,Rissanen,Senior Engineer,40000,1992-07-13
96865,Josyula,Ulupinar,Senior Engineer,53282,1994-12-25
96897,Xiaobin,Willoner,Senior Engineer,40000,2001-04-19
96900,Dekang,Solovay,Engineer,40000,1997-11-04
96902,Khalil,Ozeki,Senior Staff,49927,1995-09-21
96907,Masamitsu,Hiraishi,Senior Staff,69766,1997-04-11
96911,Hirochika,Jeansoulin,Senior Staff,89959,1995-06-12
96919,Khaled,Granlund,Senior Staff,40000,1990-03-10
96921,Along,Waymire,Technique Leader,40000,1987-08-16
96946,Mikhail,Kakkar,Senior Staff,59070,1997-05-13
96958,Shaowen,Shihab,Senior Staff,52620,1985-05-20
96965,Marjo,Riexinger,Staff,62399,1999-10-27
96977,Mabo,Pavlopoulou,Engineer,40000,1996-11-07
96982,Junsik,Beeson,Senior Staff,53084,2000-11-29
96989,Youpyo,Shobatake,Senior Staff,58408,1993-11-11
96996,Hideo,Validov,Technique Leader,61983,1987-06-10
97015,Snehasis,Asser,Senior Engineer,40000,1991-12-20
97038,Sergi,Krider,Senior Engineer,56332,1996-11-27
97045,Hyuncheol,Isaak,Staff,40000,1994-11-15
97077,Subbu,Fontan,Senior Engineer,40000,1996-04-04
97081,Nimmagadda,Covnot,Staff,54550,1995-09-24
97088,Luise,Gronowski,Technique Leader,63738,1995-07-29
97089,Magy,Georg,Senior Engineer,59183,1992-05-18
97091,Juichirou,Frijda,Senior Engineer,64700,1986-06-30
97099,Chinya,Kaiserswerth,Senior Engineer,53077,1993-07-10
97104,Chiranjit,Ashish,Senior Engineer,60436,2002-04-23
97114,Paraskevi,Monkewich,Senior Engineer,59226,1994-04-07
97122,Yoshinari,Cullers,Senior Staff,76586,2001-11-27
97123,Basim,Suppi,Senior Engineer,46861,2002-01-24
97126,Nitsan,Heyers,Senior Engineer,64243,1998-08-10
97135,Mechthild,Underwood,Senior Staff,54137,1986-01-18
97136,Bartek,Clouatre,Senior Engineer,42860,1992-09-27
97141,Shaowei,Jording,Senior Engineer,50302,1998-07-29
97184,Geoffry,Perl,Senior Engineer,40231,1994-10-25
97194,Dannz,Ozery,Senior Engineer,56146,1992-09-18
97205,Zhenhua,Baar,Senior Engineer,52186,1994-10-19
97208,Leif,Gelosh,Senior Engineer,58419,1996-09-16
97216,Suvo,Waschkowski,Senior Staff,92001,2001-01-08
97223,Zejun,Wuwongse,Senior Staff,40000,1994-04-14
97225,Adam,Erez,Technique Leader,40000,1988-05-21
97235,Karsten,Morrin,Engineer,40000,1999-07-20
97240,Yongmin,Krogh,Staff,73756,1997-01-22
97241,Maik,Decaestecker,Senior Engineer,40000,1994-05-29
97252,Saniya,Markovitch,Senior Engineer,40000,1994-04-16
97262,Miomir,Esteva,Senior Engineer,63332,1993-01-13
97264,Ennio,Roisin,Senior Engineer,59002,1998-01-09
97275,Jiakeng,Kemmerer,Senior Staff,40000,1993-12-30
97287,Chanjung,Rajala,Senior Engineer,40000,1997-03-09
97315,Hironoby,Hoogerwoord,Senior Engineer,40000,1993-02-02
97335,Demin,Haddadi,Senior Engineer,54629,1994-03-08
97340,Vishu,Hiyoshi,Senior Staff,82500,1986-09-24
97341,Foong,Bamford,Senior Staff,60251,1998-07-26
97354,Piyush,Werthner,Engineer,40000,1996-12-12
97355,Hideo,Warwick,Senior Engineer,62730,1999-01-03
97366,Mantis,Gimbel,Engineer,42357,1996-07-04
97374,Kotesh,Strandh,Senior Staff,54926,1995-07-25
97375,Nevio,Hofstetter,Senior Staff,64676,1999-03-27
97390,Angus,Masaki,Senior Engineer,40000,1992-03-19
97404,Serif,Bennet,Senior Engineer,64759,1994-12-22
97428,Rildo,Sankaranarayanan,Senior Engineer,68337,1993-10-08
97446,Shietung,Christianini,Senior Engineer,48118,1996-07-12
97452,Krister,Sridhar,Senior Engineer,40000,1993-04-12
97466,Valdiodio,Marwedel,Senior Staff,91912,1994-01-07
97468,Ramalingam,Barvinok,Senior Staff,85738,1991-07-06
97492,Dante,Schnabel,Senior Staff,76119,1994-10-12
97494,Mariangiola,Daescu,Senior Engineer,40000,1997-07-15
97495,Satyanarayana,Fadgyas,Senior Engineer,40000,2001-10-15
97512,Djelloul,DeMori,Senior Engineer,40000,1991-06-14
97523,Bikash,Suppi,Senior Staff,50418,1995-10-05
97525,Shih,Krider,Technique Leader,67590,1985-03-03
97540,Lubomir,Brodal,Senior Engineer,40000,1996-12-03
97571,Guoxiang,Itzigehl,Senior Engineer,73188,2001-12-02
97575,Nahum,Maksimenko,Senior Engineer,40000,1996-10-26
97577,Masato,Perna,Senior Staff,54210,1995-01-24
97606,Uzi,Conti,Senior Engineer,40000,1994-04-14
97618,Oguz,Dayang,Senior Engineer,41311,1988-09-18
97620,Duangkaew,Debuse,Senior Staff,40000,1995-01-24
97627,Koichi,Ecklund,Senior Staff,42391,1995-04-22
97628,Xiaobin,Luck,Senior Engineer,40000,1997-07-12
97643,Sigeru,Nannarelli,Senior Engineer,55745,1994-05-13
97648,Suvo,Kornyak,Staff,49044,1999-06-08
97660,Mantis,Pramanik,Senior Staff,42397,1992-05-05
97670,Flemming,Yurek,Senior Staff,58582,2002-03-24
97677,Taegyun,Poulakidas,Senior Staff,81061,1998-11-06
97680,Shaowei,Ravishankar,Engineer,40000,1997-01-22
97682,Alejandra,Gulik,Senior Staff,41892,1990-07-05
97694,Girolamo,Cummings,Senior Engineer,45942,1995-06-16
97695,Sreekrishna,Fendler,Senior Staff,100779,1993-07-12
97704,Zhiwei,Imataki,Senior Staff,53593,1994-11-29
97706,Remzi,Erdmenger,Senior Staff,51491,1993-01-11
97723,Gou,Mapelli,Senior Staff,65936,1994-03-09
97724,Jagoda,Pezzoli,Assistant Engineer,40000,1998-10-13
97726,Guther,Veevers,Senior Staff,56947,1993-04-16
97730,Shooichi,Smeets,Engineer,40000,1999-03-27
97740,Stevo,Bernardinello,Senior Staff,65137,1991-08-22
97770,Horward,Keustermans,Senior Staff,68732,1992-07-28
97775,Maren,Mahmud,Senior Engineer,40000,1994-10-15
97781,Divine,Neimat,Senior Staff,43812,1987-06-23
97782,Taiji,Openshaw,Senior Engineer,40000,1995-02-25
97796,Jacopo,Schoegge,Engineer,52247,2000-07-31
97803,Randy,Keirsey,Senior Staff,71349,1993-08-28
97824,Pantung,Yoshimura,Senior Engineer,40000,1993-09-20
97833,Arunachalam,Kuhnemann,Senior Staff,40841,1997-11-20
97843,Barna,Lenart,Engineer,40000,1999-09-20
97848,Takanari,Unni,Senior Staff,79179,1987-05-06
97853,Huiqun,Scharstein,Senior Staff,43901,2000-01-09
97870,Leah,Socorro,Staff,54630,1996-02-03
97885,Seshu,Edelhoff,Senior Staff,104622,1994-12-17
97886,Mario,Chartres,Assistant Engineer,40000,1999-03-08
97900,Ranan,Passafiume,Senior Engineer,51617,1991-08-22
97913,Saeko,Staylopatis,Engineer,40000,1997-07-23
97918,Adel,Pollacia,Senior Staff,66931,1993-08-31
97923,Haldon,Lienhardt,Senior Engineer,76133,1992-08-15
97925,Kwok,Beeson,Senior Engineer,43149,1996-05-31
97938,Aiichiro,Plavsic,Senior Staff,69134,1992-03-26
97948,Henk,Geffroy,Senior Staff,40000,1985-09-03
97985,Dekang,Botman,Senior Engineer,54124,1985-05-01
98009,Piyawadee,Schoegge,Senior Staff,72309,1999-07-08
98017,Sachio,Gils,Senior Staff,91096,1991-05-21
98018,Yongdong,Pileggi,Staff,50503,1995-03-08
98028,Rafols,Shackel,Staff,40000,2000-01-30
98038,Mack,Peron,Senior Engineer,40000,1995-11-17
98047,Gill,Nitsche,Senior Staff,40000,1997-07-13
98050,Huai,Angel,Senior Staff,40000,1987-05-15
98052,JoAnne,Binding,Engineer,47290,2000-01-24
98054,Berry,Conry,Senior Engineer,52842,1985-09-18
98060,Tzvetan,Speckmann,Senior Staff,78298,1997-09-06
98063,Danco,Rusterholz,Engineer,69407,1997-05-25
98069,Waiman,Dolinsky,Senior Engineer,45767,1996-01-23
98072,Luerbio,Merro,Senior Engineer,40000,1986-07-16
98079,Abdelaziz,Stiles,Senior Staff,40000,1992-10-05
98098,Feipei,Eterovic,Technique Leader,40000,1987-04-24
98117,Venkatesan,Linnainmaa,Senior Engineer,50930,1997-09-23
98125,Subir,VanScheik,Technique Leader,51565,1988-02-04
98128,Kazuhisa,Ambroszkiewicz,Staff,81633,1994-01-11
